mass,cdf
7.069999999999947,0.08331824007284029
7.079999999999947,0.08429513956127054
7.089999999999947,0.0852760123788785
7.099999999999946,0.08626081854973625
7.109999999999946,0.08724951816349041
7.119999999999946,0.08824207137411132
7.129999999999946,0.08923843839843436
7.1399999999999455,0.09023857951449787
7.149999999999945,0.09124245505968376
7.159999999999945,0.09225002542866466
7.169999999999945,0.09326125107116434
7.179999999999945,0.09427609248953522
7.189999999999944,0.09529451023615855
7.199999999999944,0.09631646491067197
7.209999999999944,0.09734191715703007
7.219999999999944,0.0983708276604023
7.229999999999944,0.09940315714391366
7.239999999999943,0.10043886636523253
7.249999999999943,0.10147791611301141
7.259999999999943,0.10252026720318513
7.269999999999943,0.10356588047513143
7.2799999999999425,0.10461471678769879
7.289999999999942,0.105666737015107
7.299999999999942,0.10672190204272523
7.309999999999942,0.10778017276273241
7.319999999999942,0.1088415100696653
7.3299999999999415,0.10990587484302083
7.339999999999941,0.11097322799011573
7.349999999999941,0.11204353037561453
7.359999999999941,0.11311674288177559
7.369999999999941,0.11419282629919034
7.37999999999994,0.11527174145809031
7.38999999999994,0.11635344913650524
7.39999999999994,0.11743791007578346
7.40999999999994,0.11852508497536467
7.4199999999999395,0.1196149344874935
7.429999999999939,0.12070741921188004
7.439999999999939,0.12180249969031298
7.449999999999939,0.12290013640123203
7.459999999999939,0.1240002897542648
7.4699999999999385,0.12510292008473467
7.479999999999938,0.1262079876481461
7.489999999999938,0.1273154526146538
7.499999999999938,0.12842527506352197
7.509999999999938,0.12953741497758048
7.519999999999937,0.1306518322376851
7.529999999999937,0.13176848661718807
7.539999999999937,0.13288733777642725
7.549999999999937,0.13400834525723954
7.5599999999999365,0.1351314684775075
7.569999999999936,0.1362566667257457
7.579999999999936,0.13738389915573568
7.589999999999936,0.13851312478121572
7.599999999999936,0.1396443024706354
7.6099999999999355,0.14077739094198202
7.619999999999935,0.1419123487576878
7.629999999999935,0.14304913431962632
7.639999999999935,0.14418770586397148
7.649999999999935,0.14532802145732635
7.659999999999934,0.14647003899067404
7.669999999999934,0.14761371617571772
7.679999999999934,0.14875901054023952
7.689999999999934,0.1499058794238253
7.699999999999934,0.15105427997374377
7.709999999999933,0.15220416914099152
7.719999999999933,0.15335550367651318
7.729999999999933,0.15450824012760805
7.739999999999933,0.1556623348345335
7.7499999999999325,0.15681774392731623
7.759999999999932,0.15797442332278203
7.769999999999932,0.15913232872181599
7.779999999999932,0.16029141560686427
7.789999999999932,0.16145163923968903
7.799999999999931,0.16261295465938724
7.809999999999931,0.1637753166806879
7.819999999999931,0.16493867989253644
7.829999999999931,0.16610299865698128
7.839999999999931,0.16726822710837194
7.84999999999993,0.16843431915288434
7.85999999999993,0.1696012284683828
7.86999999999993,0.17076890850463294
7.87999999999993,0.17193731248387792
7.8899999999999295,0.17310639340178913
7.899999999999929,0.17427610402880694
7.909999999999929,0.17544639691188077
7.919999999999929,0.17661722437662372
7.929999999999929,0.17778853852989276
7.9399999999999284,0.1789602912628081
7.949999999999928,0.18013243425422368
7.959999999999928,0.18130491897466047
7.969999999999928,0.18247769669071642
7.979999999999928,0.18365071846996364
7.989999999999927,0.18482393518634538
7.999999999999927,0.18599729752608385
8.009999999999927,0.18717075599411087
8.019999999999927,0.18834426092103224
8.029999999999927,0.1895177624706362
8.039999999999926,0.19069121064795666
8.049999999999926,0.19186455530790064
8.059999999999926,0.19303774616445116
8.069999999999926,0.1942107328004512
8.079999999999925,0.19538346467798096
8.089999999999925,0.19655589114933403
8.099999999999925,0.19772796146859958
8.109999999999925,0.19889962480385923
8.119999999999925,0.20007083025000172
8.129999999999924,0.20124152684216265
8.139999999999924,0.20241166356979273
8.149999999999924,0.2035811893913574
8.159999999999924,0.20475005324967127
8.169999999999924,0.2059182040878681
8.179999999999923,0.20708559086600709
8.189999999999923,0.2082521625783151
8.199999999999923,0.2094178682710613
8.209999999999923,0.21058265706106413
8.219999999999922,0.21174647815482367
8.229999999999922,0.21290928086735197
8.239999999999922,0.2140710146461532
8.249999999999922,0.21523162908688856
8.259999999999922,0.21639107395840596
8.269999999999921,0.21754929922404284
8.279999999999921,0.21870625506434552
8.289999999999921,0.21986189190034433
8.29999999999992,0.22101616041736705
8.30999999999992,0.22216901158937075
8.31999999999992,0.22332039670377452
8.32999999999992,0.22447026738676742
8.33999999999992,0.22561857562906926
8.34999999999992,0.22676527381211695
8.35999999999992,0.22791031473464743
8.36999999999992,0.2290536516396471
8.379999999999919,0.23019523824163385
8.389999999999919,0.23133502875423645
8.399999999999919,0.23247297791803398
8.409999999999918,0.23360904102861418
8.419999999999918,0.2347431739648094
8.429999999999918,0.2358753332170629
8.439999999999918,0.2370054759158804
8.449999999999918,0.23813355986031487
8.459999999999917,0.23925954354643159
8.469999999999917,0.24038338619850258
8.479999999999917,0.24150504778611168
8.489999999999917,0.24262448906885245
8.499999999999917,0.2437416716131114
8.509999999999916,0.24485655782229054
8.519999999999916,0.2459691109638982
8.529999999999916,0.2470792951961761
8.539999999999916,0.24818707559418915
8.549999999999915,0.24929241817529904
8.559999999999915,0.25039528992394544
8.569999999999915,0.2514956588156508
8.579999999999915,0.2525934938401658
8.589999999999915,0.25368876502366966
8.599999999999914,0.25478144344993553
8.609999999999914,0.25587150128037334
8.619999999999914,0.2569589117728567
8.629999999999914,0.25804364929923984
8.639999999999914,0.2591256893614733
8.649999999999913,0.26020500860622026
8.659999999999913,0.26128158483788
8.669999999999913,0.26235539702992156
8.679999999999913,0.2634264253344335
8.689999999999912,0.26449465108979525
8.699999999999912,0.2655600568263782
8.709999999999912,0.26662262627018457
8.719999999999912,0.26768234434434
8.729999999999912,0.26873919716835426
8.739999999999911,0.2697931720550724
8.749999999999911,0.2708442575052441
8.759999999999911,0.27189244319964573
8.76999999999991,0.27293771998869737
8.77999999999991,0.2739800798795269
8.78999999999991,0.27501951602044367
8.79999999999991,0.27605602268279694
8.80999999999991,0.27708959524020804
8.81999999999991,0.27812023014517806
8.82999999999991,0.27914792490309615
8.83999999999991,0.2801726780436815
8.849999999999909,0.28119448908992434
8.859999999999909,0.2822133585246023
8.869999999999909,0.2832292898574494
8.879999999999908,0.2842422790723001
8.889999999999908,0.2852523356167806
8.899999999999908,0.28625946133069147
8.909999999999908,0.28726366091732425
8.919999999999908,0.28826493979552037
8.929999999999907,0.2892633040535391
8.939999999999907,0.2902587604020433
8.949999999999907,0.29125131612650823
8.959999999999907,0.29224097903937957
8.969999999999906,0.2932277574323208
8.979999999999906,0.2942116600289058
8.989999999999906,0.295192695938116
8.999999999999906,0.2961708746090035
9.009999999999906,0.29714620578687867
9.019999999999905,0.2981186994713568
9.029999999999905,0.29908836587658916
9.039999999999905,0.3000552153939601
9.049999999999905,0.30101925855750217
9.059999999999905,0.30198050601222587
9.069999999999904,0.3029389684855106
9.079999999999904,0.303894656761639
9.089999999999904,0.30484758165949577
9.099999999999904,0.3057977540133809
9.109999999999904,0.3067451846568258
9.119999999999903,0.3076898844092401
9.129999999999903,0.30863186406516013
9.139999999999903,0.30957113438583145
9.149999999999903,0.3105077060928285
9.159999999999902,0.31144158986339276
9.169999999999902,0.312372796327182
9.179999999999902,0.31330133606412847
9.189999999999902,0.31422721960313665
9.199999999999902,0.3151504574213876
9.209999999999901,0.3160710599440575
9.219999999999901,0.3169890375443037
9.229999999999901,0.3179044005434122
9.2399999999999,0.31881715921103315
9.2499999999999,0.3197273237654612
9.2599999999999,0.32063490437393666
9.2699999999999,0.32153991115295144
9.2799999999999,0.32244235416855727
9.2899999999999,0.3233422434366715
9.2999999999999,0.3242395889233784
9.3099999999999,0.3251344005452265
9.319999999999899,0.32602668816951874
9.329999999999899,0.3269164616145984
9.339999999999899,0.32780373065013446
9.349999999999898,0.32868850499741
9.359999999999898,0.32957079432901837
9.369999999999898,0.33045060827201
9.379999999999898,0.3313279564037335
9.389999999999898,0.3322028482550434
9.399999999999897,0.333075293309877
9.409999999999897,0.3339453010055355
9.419999999999897,0.33481288073296356
9.429999999999897,0.3356780418370269
9.439999999999896,0.33654079361678785
9.449999999999896,0.33740114532577736
9.459999999999896,0.33825910617226373
9.469999999999896,0.33911468531951794
9.479999999999896,0.33996789188608034
9.489999999999895,0.34081873494602677
9.499999999999895,0.3416672235292377
9.509999999999895,0.34251336663000886
9.519999999999895,0.3433571731608573
9.529999999999895,0.3441986520599367
9.539999999999894,0.34503781216038787
9.549999999999894,0.34587466227976904
9.559999999999894,0.3467092111882173
9.569999999999894,0.347541467613445
9.579999999999893,0.3483714402409975
9.589999999999893,0.3491991377145167
9.599999999999893,0.35002456863600573
9.609999999999893,0.3508477415660849
9.619999999999893,0.35166866502423233
9.629999999999892,0.35248734748901006
9.639999999999892,0.3533037973982774
9.649999999999892,0.354118023149403
9.659999999999892,0.3549300330994866
9.669999999999892,0.3557398355655961
9.679999999999891,0.35654743882502216
9.689999999999891,0.3573528511155429
9.699999999999891,0.3581560806356854
9.70999999999989,0.3589571355449747
9.71999999999989,0.3597560236597214
9.72999999999989,0.3605527539754046
9.73999999999989,0.3613473336224921
9.74999999999989,0.3621397709109831
9.75999999999989,0.36293007380841713
9.76999999999989,0.3637182502445222
9.77999999999989,0.36450430811145224
9.789999999999889,0.36528825526404335
9.799999999999889,0.36607009952007896
9.809999999999889,0.36684984866054465
9.819999999999888,0.36762751042986097
9.829999999999888,0.36840309253608594
9.839999999999888,0.3691766026510892
9.849999999999888,0.3699480484107072
9.859999999999888,0.3707174374148952
9.869999999999887,0.37148477722789314
9.879999999999887,0.3722500753784164
9.889999999999887,0.37301333935987524
9.899999999999887,0.3737745766306193
9.909999999999886,0.3745337946141925
9.919999999999886,0.37529100069958404
9.929999999999886,0.3760462022414592
9.939999999999886,0.37679940656035943
9.949999999999886,0.37755062094287206
9.959999999999885,0.3782998526417759
9.969999999999885,0.3790471088761752
9.979999999999885,0.37979239683163946
9.989999999999885,0.38053572366036237
9.999999999999885,0.38127709648134706
10.009999999999884,0.382016522380619
10.019999999999884,0.38275400841145685
10.029999999999884,0.3834895615946306
10.039999999999884,0.38422318891862967
10.049999999999883,0.3849548973398707
10.059999999999883,0.38568469378287834
10.069999999999883,0.3864125851275994
10.079999999999883,0.387138578258998
10.089999999999883,0.3878626799957878
10.099999999999882,0.3885848971363303
10.109999999999882,0.3893052364477959
10.119999999999882,0.3900237046890952
10.129999999999882,0.3907403085221605
10.139999999999882,0.39145505464239094
10.149999999999881,0.3921679496940997
10.159999999999881,0.39287900029140216
10.169999999999881,0.3935882130184032
10.17999999999988,0.3942955944293628
10.18999999999988,0.39500115104884226
10.19999999999988,0.3957048893718362
10.20999999999988,0.3964068158639003
10.21999999999988,0.3971069369612852
10.22999999999988,0.397805259071081
10.23999999999988,0.39850178857137897
10.24999999999988,0.3991965318114458
10.259999999999879,0.39988949511190774
10.269999999999879,0.4005806847649353
10.279999999999879,0.40127010703442195
10.289999999999878,0.4019577681561497
10.299999999999878,0.40264367433794235
10.309999999999878,0.40332783175980486
10.319999999999878,0.4040102465740563
10.329999999999878,0.4046909249054599
10.339999999999877,0.4053698728513576
10.349999999999877,0.4060470964818126
10.359999999999877,0.4067226018397598
10.369999999999877,0.40739639494116336
10.379999999999876,0.40806848177517757
10.389999999999876,0.4087388683043053
10.399999999999876,0.40940756046455246
10.409999999999876,0.41007456416557336
10.419999999999876,0.4107398852908107
10.429999999999875,0.4114035296976289
10.439999999999875,0.41206550321744567
10.449999999999875,0.41272581165586375
10.459999999999875,0.4133844607928063
10.469999999999875,0.414041456382654
10.479999999999874,0.4146968041543873
10.489999999999874,0.4153505098117272
10.499999999999874,0.4160025790332767
10.509999999999874,0.4166530174726582
10.519999999999873,0.4173018307586487
10.529999999999873,0.4179490244953108
10.539999999999873,0.41859460426212275
10.549999999999873,0.41923857561410577
10.559999999999873,0.4198809440819534
10.569999999999872,0.42052171517216014
10.579999999999872,0.4211608943671508
10.589999999999872,0.4217984871254103
10.599999999999872,0.4224344988816123
10.609999999999872,0.4230689350467465
10.619999999999871,0.42370180100824484
10.629999999999871,0.42433310213010567
10.639999999999871,0.4249628437530175
10.64999999999987,0.4255910311944816
10.65999999999987,0.42621766974893405
10.66999999999987,0.42684276468786797
10.67999999999987,0.4274663212597263
10.68999999999987,0.42808834469092694
10.69999999999987,0.4287088401846378
10.70999999999987,0.4293278129217842
10.71999999999987,0.4299452680609468
10.729999999999869,0.43056121073847914
10.739999999999869,0.43117564606862324
10.749999999999869,0.43178857914362695
10.759999999999868,0.432400015033858
10.769999999999868,0.43300995878791915
10.779999999999868,0.43361841543276136
10.789999999999868,0.4342253899737977
10.799999999999867,0.43483088739501524
10.809999999999867,0.43543491265908696
10.819999999999867,0.4360374707074825
10.829999999999867,0.43663856646057914
10.839999999999867,0.4372382048177704
10.849999999999866,0.4378363886615091
10.859999999999866,0.4384331288377501
10.869999999999866,0.4390284241953888
10.879999999999866,0.43962228154703664
10.889999999999866,0.44021470568879484
10.899999999999865,0.44080570139642433
10.909999999999865,0.4413952734254537
10.919999999999865,0.44198342651128153
10.929999999999865,0.4425701653692811
10.939999999999864,0.443155494694903
10.949999999999864,0.4437394191637771
10.959999999999864,0.44432194343181514
10.969999999999864,0.4449030721353112
10.979999999999864,0.4454828098910438
10.989999999999863,0.44606116129637613
10.999999999999863,0.4466381309293569
11.009999999999863,0.4472137233488209
11.019999999999863,0.447787943094488
11.029999999999863,0.44836079468706
11.039999999999862,0.4489322826283166
11.049999999999862,0.44950241140120883
11.059999999999862,0.4500711854699505
11.069999999999862,0.45063860928011085
11.079999999999862,0.45120468725870616
11.089999999999861,0.4517694238142946
11.099999999999861,0.4523328233370729
11.10999999999986,0.4528948901989759
11.11999999999986,0.453455628753778
11.12999999999986,0.45401504333719517
11.13999999999986,0.4545731382669833
11.14999999999986,0.45512991784303447
11.15999999999986,0.4556853863474656
11.16999999999986,0.45623954804469985
11.17999999999986,0.4567924071815446
11.18999999999986,0.45734396798726146
11.199999999999859,0.4578942346736364
11.209999999999859,0.45844321143505246
11.219999999999859,0.45899090244856644
11.229999999999858,0.459537311873996
11.239999999999858,0.460082443854013
11.249999999999858,0.46062630251425024
11.259999999999858,0.46116889196341176
11.269999999999857,0.46171021629338765
11.279999999999857,0.46225027957936826
11.289999999999857,0.46278908587995055
11.299999999999857,0.4633266392372345
11.309999999999857,0.46386294367690467
11.319999999999856,0.4643980032082977
11.329999999999856,0.4649318218302011
11.339999999999856,0.4654644035093867
11.349999999999856,0.46599575220991307
11.359999999999856,0.4665258718759738
11.369999999999855,0.46705476643574056
11.379999999999855,0.46758243980144343
11.389999999999855,0.46810889586944926
11.399999999999855,0.46863413852034047
11.409999999999854,0.46915817161899276
11.419999999999854,0.4696809990146524
11.429999999999854,0.47020262454101314
11.439999999999854,0.47072305201629383
11.449999999999854,0.47124228524331385
11.459999999999853,0.4717603280095699
11.469999999999853,0.4722771840952794
11.479999999999853,0.472792857236729
11.489999999999853,0.4733073511878682
11.499999999999853,0.47382066967623776
11.509999999999852,0.4743328164145035
11.519999999999852,0.4748437951191279
11.529999999999852,0.47535360943855665
11.539999999999852,0.4758622630545294
11.549999999999851,0.4763697596199775
11.559999999999851,0.4768761027732442
11.569999999999851,0.47738129613815594
11.57999999999985,0.4778853433240937
11.58999999999985,0.47838824792606216
11.59999999999985,0.47889001352476057
11.60999999999985,0.47939064368665185
11.61999999999985,0.4798901419640315
11.62999999999985,0.4803885118950964
11.63999999999985,0.4808857570040137
11.64999999999985,0.4813818808009887
11.65999999999985,0.4818768867823323
11.669999999999849,0.48237077843052906
11.679999999999849,0.4828635592143031
11.689999999999849,0.4833552325886857
11.699999999999848,0.4838458019787912
11.709999999999848,0.48433527083372463
11.719999999999848,0.48482364256469807
11.729999999999848,0.48531092057357694
11.739999999999847,0.48579710829553713
11.749999999999847,0.48628220901065083
11.759999999999847,0.4867662261236713
11.769999999999847,0.48724916298242926
11.779999999999847,0.48773102292164344
11.789999999999846,0.48821180926298346
11.799999999999846,0.48869152531513227
11.809999999999846,0.48917017437384863
11.819999999999846,0.4896477597220286
11.829999999999846,0.4901242846297673
11.839999999999845,0.49059975235441927
11.849999999999845,0.4910741661406603
11.859999999999845,0.49154752921966216
11.869999999999845,0.492019844812655
11.879999999999844,0.49249111612579
11.889999999999844,0.4929613463536267
11.899999999999844,0.493430538678344
11.909999999999844,0.493898696269799
11.919999999999844,0.49436582228558523
11.929999999999843,0.49483191987109165
11.939999999999843,0.4952969921035294
11.949999999999843,0.4957610422048297
11.959999999999843,0.496224073245422
11.969999999999843,0.49668608839413675
11.979999999999842,0.49714709058591944
11.989999999999842,0.4976070829666594
11.999999999999842,0.49806606859790964
12.009999999999842,0.49852405052947135
12.019999999999841,0.49898103179944914
12.029999999999841,0.4994370154343069
12.039999999999841,0.49989200444892135
12.04999999999984,0.5003460018466369
12.05999999999984,0.5007990106193199
12.06999999999984,0.5012510337474125
12.07999999999984,0.5017020741999859
12.08999999999984,0.5021521349347934
12.09999999999984,0.5026012188983238
12.10999999999984,0.5030493290258535
12.11999999999984,0.5034964682414996
12.12999999999984,0.5039426394582711
12.139999999999839,0.5043878455781214
12.149999999999839,0.504832089491999
12.159999999999838,0.5052753740798998
12.169999999999838,0.505717702210917
12.179999999999838,0.5061590767432925
12.189999999999838,0.5065995004421475
12.199999999999838,0.5070389763065695
12.209999999999837,0.5074775070882651
12.219999999999837,0.507915095674221
12.229999999999837,0.5083517447107206
12.239999999999837,0.508787457072949
12.249999999999837,0.5092222355445823
12.259999999999836,0.509656082898841
12.269999999999836,0.510089001898538
12.279999999999836,0.5105209952961263
12.289999999999836,0.510952065833747
12.299999999999836,0.511382216243277
12.309999999999835,0.511811449246375
12.319999999999835,0.5122397675545306
12.329999999999835,0.5126671738691089
12.339999999999835,0.5130936708813981
12.349999999999834,0.5135192612754598
12.359999999999834,0.5139439477169898
12.369999999999834,0.5143677328700943
12.379999999999834,0.514790619386213
12.389999999999834,0.5152126099069376
12.399999999999833,0.5156337070640569
12.409999999999833,0.5160539134796004
12.419999999999833,0.516473231765884
12.429999999999833,0.5168916645255535
12.439999999999833,0.5173092142739824
12.449999999999832,0.51772588375199
12.459999999999832,0.5181416754585766
12.469999999999832,0.5185565919576028
12.479999999999832,0.5189706358459286
12.489999999999831,0.5193838095654861
12.499999999999831,0.5197961157098699
12.509999999999831,0.5202075568059352
12.51999999999983,0.5206181353712569
12.52999999999983,0.52102785391417
12.53999999999983,0.5214367149338106
12.54999999999983,0.5218447209201591
12.55999999999983,0.5222518743540808
12.56999999999983,0.5226581777073661
12.57999999999983,0.5230636334427742
12.58999999999983,0.5234682440140714
12.59999999999983,0.5238720118660745
12.609999999999829,0.5242749394346888
12.619999999999829,0.5246770291469502
12.629999999999828,0.5250782834210643
12.639999999999828,0.525478704666445
12.649999999999828,0.5258782952837538
12.659999999999828,0.5262770576649396
12.669999999999828,0.5266749941932757
12.679999999999827,0.5270721071890138
12.689999999999827,0.5274683991260883
