source_id,ra,dec,distance,pmra,pmdec,phot_g_mean_mag
5725315616023860864,119.72611980662748,-14.896752355793,3981.10693,-2.4066111070032576,1.5696739575956138,19.707714000000003
5725315616023867392,119.73677874303043,-14.892587981099346,3338.1665,1.8300515168684963,0.5586107645345818,19.036807999999997
5725315616023868928,119.72633137304649,-14.891690869635653,2910.70483,-2.5408556258702792,-2.2054588045731034,17.557373000000002
5725315620317639168,119.73678087484707,-14.893073234637162,1416.13965,1.6348638090663914,0.4446699482293991,18.128284
5725315620317653120,119.73054260260272,-14.890724439037015,3048.32251,-2.1623958046534923,2.022151506232475,20.269432000000002
5725315620317661184,119.72741234153177,-14.891476618521324,6334.34229,-1.6916867924646213,1.0226864736894163,19.261992000000003
5725315620325257856,119.72826524804421,-14.886649837140125,473.734833,-1.70552057327572,-0.9842843108061039,16.939896
5725315620325259136,119.73143260796259,-14.893856321977339,3145.97095,0.07895245154730895,1.902595191266565,15.382824
5725315650383577984,119.68193257519972,-14.912909817766558,1843.13562,-3.4886748380241537,-0.02577458983727163,15.010979999999998
5725315650383583360,119.68145913093171,-14.908785847629064,15737.7627,-0.20247456947844486,-3.3519730794849782,20.770899
5725315650383586304,119.68826565048784,-14.906891366087535,2152.65454,-2.648994198766588,3.2324823787025707,18.212887
5725315650383588096,119.68400803224596,-14.905381281659913,6536.437010000001,0.10595986733014504,-0.3741895094630556,19.632162
5725315650383589888,119.68743485763241,-14.903954716301119,4095.08618,-1.9203838456427664,3.1166072174398995,19.560932
5725315654677530752,119.68799509791138,-14.911016087881231,810.965454,-0.39775505581844095,1.0241395827865671,19.826738
5725315654677533056,119.68317468898796,-14.90600891248234,7173.943359999999,-2.455373058568795,0.6803959067439203,19.998005
5725315654677548160,119.6807383430394,-14.912004626331628,2276.22437,5.245230887360488,0.466101351613393,20.028677
5725315654677548544,119.67848204128529,-14.90922234152402,4326.51465,-0.6326001182414378,-0.3163720655919601,20.22321
5725315654685034752,119.67934501716402,-14.912616764512716,4538.70068,-1.2698824113326204,1.5165768402494677,16.202522000000002
5725315684742616064,119.69794346960717,-14.907889991651453,1271.82043,-0.5910319279056493,-4.801559231832235,20.236720000000002
5725315684742617600,119.70054223857584,-14.89809351978739,3339.95996,-3.0035532987980003,2.081222998512792,19.592705
5725315684743324544,119.69871052458856,-14.906665658567267,6642.8042,-1.7816314418368382,-0.4548142949262988,20.516123
5725315684743329152,119.6884979643717,-14.903015251123538,4379.20752,-1.5636734038033355,-1.535439428444679,20.11995
5725315684743334272,119.69509504611273,-14.899207435790991,556.315613,-10.762663693906,2.908500573543589,19.336338
5725315684743335552,119.68919040036629,-14.898219876101894,3723.26416,-1.354006725401118,0.03920941854104541,19.574379999999998
5725315689037250304,119.69412270192066,-14.909056557996811,5619.2417,-1.181379961552974,0.6685625077830369,20.203152
5725315719103062272,119.67824141959059,-14.907673575056169,3362.8430200000003,-3.5455577503605897,1.9229010594913285,19.377584
5725315719103062400,119.67305575219407,-14.90770257097367,5035.33789,-0.5154473105979489,1.1083504894916254,18.195889
5725315719103068800,119.67712249181152,-14.901680320522027,2645.29565,-3.578659832507152,4.814887953462408,18.66234
5725315723397011072,119.67857487488784,-14.899959525605722,2202.76245,-1.3922884354316551,-1.5344097997046102,20.025192
5725315723397012608,119.68073094956159,-14.904086340554276,6976.5498,-0.68055401882154,2.1828260727459083,20.707125
5725315723397033472,119.67581974159118,-14.909213613246575,4964.81006,-2.2598688492799885,1.349280962605422,20.389473000000002
5725315723404507264,119.68120866998812,-14.898869094452976,1516.6582,-1.5170349897404307,-0.6477991474147751,14.132747
5725315723404508032,119.67884362809616,-14.89779266787894,2593.58032,-3.743318963574131,3.4849196895518464,17.231564000000002
5725315723404513792,119.6672241793618,-14.902330773281806,2469.31128,-3.8756682761842547,3.450094390025785,17.743975
5725315753462816384,119.68549707223343,-14.895022887972058,10165.7783,-0.7492220965177449,0.2266258908888373,19.747784
5725315753462830720,119.6852876167138,-14.883873662866485,4474.896,-0.2489023870793565,0.4769092250194166,19.134583
5725315757756692352,119.69256607867406,-14.889967011800628,2098.65601,-4.746095039081245,5.449979194183741,18.589775
5725315757756743040,119.68073546393794,-14.897250810845524,5803.51758,-2.4571992911113605,2.2592174759520742,20.257591
5725315787822568448,119.70662365810986,-14.884632675597107,1187.31641,-0.88639927138711,-0.9279082158673964,18.756211999999998
5725315792116409344,119.70241792581105,-14.89361174437225,4049.79126,-2.2830609431112663,-1.0524593930961301,20.291811
5728504125199143468,122.952447223414,-12.562803896480252,1531.68054,-4.796809809081088,-1.1009353530613786,18.870342
