start,end,ra,dec,BH,DM
242978,243318,293.9136812250587,54.217425782495624,0.0003373678132319968,0.0003725243106537072
243319,243830,287.0175282253491,55.14912833760581,0.0004816399284365789,0.0005630463182958772
243831,244594,277.4512711464983,54.24480117010691,0.0006970141464171782,0.0008609915484364362
244595,245391,279.65968873939437,58.920687208930445,0.0006548819386913727,0.0008507356046132235
245392,245829,281.0977317596337,59.72851641037232,0.00036120358174039044,0.00045673164995961655
245830,245886,316.47245294962903,45.08356669227375,7.321019482995966e-05,6.199363086023882e-05
245887,245969,313.8556000359676,45.188384558202884,0.0001116646603188771,9.142722812046001e-05
245970,246030,315.71259580289166,46.59046968019051,7.78903420159111e-05,6.577696341958097e-05
246031,246093,318.46764474904364,46.92715669880713,7.732774533956562e-05,6.681927799487729e-05
246094,246173,318.74050511656634,48.12108053533285,9.729315300217097e-05,8.395225471366743e-05
246174,246265,317.54505053463305,49.201786230701146,0.00011080237337444955,9.629349554831089e-05
246266,246342,312.4338190297562,46.94696167115794,9.890783219665967e-05,8.412740464810726e-05
246343,246433,312.2939342103324,48.07183291343717,0.00011289148711220595,9.853641504732436e-05
246434,246546,311.709158987711,49.2843688030413,0.00013508397194540687,0.00012140585021491534
246547,246712,315.0366438353762,50.87425315208859,0.0001899747901792312,0.0001734340573424025
246713,246843,317.9224982442316,51.31807610037533,0.0001459012608103869,0.00013454790428928007
246844,246939,322.6328887170381,51.09377671707565,0.00010761157031794803,9.674257867505173e-05
246940,247052,321.833977238041,52.33141778939611,0.00012352183655347807,0.0001133031581094818
247053,247138,326.8337138814765,53.40155620184734,9.01122265091216e-05,8.373517267964239e-05
247139,247232,325.4470964323913,54.487402429008846,9.657411458321378e-05,9.145271849417556e-05
247233,247376,322.13445577723104,54.24672807271995,0.00014939876947131687,0.00014229856892982717
247377,247496,318.4876047333792,54.490795746944364,0.0001237228579871299,0.00012018756682917255
247497,247595,320.6533082435601,55.8208247030899,9.822957061947081e-05,9.736980938139706e-05
247596,247690,324.18734437570316,57.11626016304707,9.07011782641873e-05,9.136477216675933e-05
247691,247808,322.22737564615176,58.23237503635225,0.00010941394065495615,0.00011350619314710707
247809,247921,308.9546522016235,50.29670294962141,0.0001305626365040259,0.00012177981521698944
247922,248023,307.2234447103934,51.598613136990856,0.00011305179878581662,0.00010941740738247042
248024,248140,310.25199772571256,52.99410613321477,0.000125167242848274,0.00012252571347445498
248141,248260,311.02404575596603,54.45242391379203,0.00012325170715954693,0.00012378329435858517
248261,248409,307.03742615842685,54.22928014415284,0.000153123666055039,0.0001562422108729484
248410,248615,303.97102558112766,55.11528159897742,0.00020508372016590895,0.00021656713388256077
248616,248843,307.09014115613974,57.59817184725936,0.00021328069366479538,0.00023215879791514934
248844,248985,315.58846826448945,56.817691827098976,0.0001369789697366542,0.00014136860483693063
248986,249150,316.036023788779,58.64540373522541,0.00015123659514366575,0.00016180146333428548
249151,249315,319.59285605485263,60.68000447335926,0.000143130824997652,0.00015762114816827625
249316,249570,311.42533027499843,60.42750319487364,0.00022205455161472456,0.00025042405025677613
249571,249860,314.65301252359393,63.19280335388635,0.00023521232470619005,0.0002763350993456248
249861,249951,331.70325198916095,56.33659991059154,8.775552635612576e-05,8.529649773625915e-05
249952,250048,330.56265309683255,57.52662804289568,9.074035040498217e-05,9.07552097686508e-05
250049,250171,334.2008024460325,58.89315177639644,0.00010994479544169113,0.00011265502169038035
250172,250299,337.51853246680037,60.38679802629913,0.00010896916552564697,0.0001149852167993113
250300,250414,333.72170182281457,60.5839335615214,9.829106171850101e-05,0.00010464827750778173
250415,250504,329.7444990801227,60.194476849564104,7.837387191306298e-05,8.325220475036267e-05
250505,250614,327.66370919439754,61.189083501029465,9.355754304616764e-05,0.00010194143533626175
250615,250751,335.2298820033098,62.708080196470895,0.0001103938762856958,0.0001227879926823007
250752,250918,336.46146307329747,63.58901723043678,0.00013107486232152426,0.00014845684226735947
250919,251079,344.7785929183878,63.32767092260807,0.0001241863897348944,0.00013943248058011226
251080,251247,351.5842863067068,65.34851362340872,0.0001202336017331107,0.0001415967165723672
251248,251438,351.0199886054262,66.57183270633853,0.0001330956135376285,0.0001608227851349096
251439,251654,343.74746434746913,66.84187341021877,0.00015342235526364642,0.00018556516706749266
251655,251873,353.27896782257517,69.23856931747389,0.00014267166318801967,0.00018225049448862622
251874,252017,329.8588254654353,64.34239380778122,0.00011231958840280679,0.00013023982519404128
252018,252204,325.86904440107133,64.31229746934133,0.00014670656744808063,0.00017127542213422032
252205,252406,332.03400883437274,66.73294053586416,0.00014782156142432702,0.0001794940620514883
252407,252718,321.79381840882445,66.69693040002952,0.0002310320646269453,0.0002850771278793251
252719,253015,331.830999161523,69.33331197872293,0.00020366933740444514,0.0002608776027082806
253016,253253,343.5062776151712,70.32574496251618,0.00015585552251702692,0.00020245439632255452
253254,253549,347.3405752691867,72.3642068076455,0.00018319891923208707,0.00024826368308353974
253550,253946,345.30664192227835,74.49248269313114,0.00023617082895893737,0.0003326395885655163
253947,254266,299.3384249642544,57.9809952109204,0.00029172924803907426,0.00033216793372453147
254267,254684,296.68570778225023,60.50095467044439,0.0003527952217960011,0.0004264993082652702
254685,255145,298.54662819580346,63.12345696776823,0.0003654298124674868,0.0004573238207248618
255146,255619,305.56169721382633,65.91924239130852,0.0003551099990197994,0.0004527400428088745
255620,256329,292.38309594661666,66.4296709341054,0.0005113686754932632,0.0006916312324584542
256330,257285,281.3378323632305,68.1689692396758,0.0006385673276724384,0.0009280132691815352
257286,258178,288.8414490071822,72.7045961541677,0.0005506052195739654,0.0008242306350649408
258179,258805,314.6708884639296,71.91472638441054,0.0004083229109214378,0.0005633891013003526
258806,259423,326.93799890788523,75.61669931884497,0.0003670203089495655,0.0005325662218807441
259424,260097,337.72499439056645,79.53894847279699,0.0003653045468146196,0.0005635825448894331
260098,261095,292.48861500937954,78.1737147020107,0.0005551609571682806,0.0008811455128642711
261096,262133,313.6670725060585,84.07641390676783,0.0005182069039669352,0.0008689807164682839
262134,265343,172.51184441042068,-31.38800597657762,0.0022788081853519744,0.0038803571141371464
265344,268719,58.599108104267884,-22.511770802606247,0.0018067150185959412,0.0035768904976478913
268720,271830,168.66744930438443,-19.528231648177623,0.0019902069711071977,0.00354478695558355
271831,274602,334.8800776420751,-17.25842353829249,0.0022185757941167706,0.00349350057737832
274603,277912,170.42945458876352,-10.320543315281002,0.0018786516339692394,0.003557203186148323
277913,281529,56.44303071361884,-10.039860530981409,0.001489586673044403,0.003341406236725554
281530,285121,31.23040749819518,-3.0355621222525344,0.0011970379658863013,0.0029494763635469863
285122,288626,21.811070856287927,0.07570281618601632,0.0013039047406932592,0.0030286930551139514
288627,292004,13.977471427890631,3.349490197337015,0.0013777680989779297,0.003034507535575774
292005,295159,45.94365758347889,9.247371800861346,0.0012950237680819487,0.0027387169371504414
295160,297430,338.8315495700923,-11.292223911820624,0.002184802287598966,0.0030646419963922884
297431,299572,338.7429431595575,-6.028424877623917,0.002009006318305511,0.002813456864764592
299573,302248,348.27914782216664,-0.44627118481280154,0.0018517958870008001,0.003055095277744518
302249,303999,335.6966781532976,-0.04969139620751563,0.001736297897073962,0.0022943820659817897
304000,305414,329.0288260929727,-0.6039155594795043,0.00165508438437191,0.0020013917266648424
305415,306306,321.4236696147992,0.962856504539107,0.0012853222012678511,0.001363211002914485
306307,307590,329.8018726998872,4.547382569842681,0.0014174478315969695,0.0017326743988531935
307591,309467,339.34454547153143,8.03366090860499,0.0015461136838151417,0.002230874718882837
309468,310877,334.4019419709409,11.604025311369147,0.0012979287905646138,0.0017214010516812361
310878,313367,132.81959041045423,8.68988869482286,0.0013638197559072505,0.002479875001880831
313368,315968,208.11210794520392,12.37170167966235,0.0013179776059339039,0.002496923453034679
315969,318482,11.022571884672875,18.8839832780689,0.0010557462032773752,0.002168689763449961
318483,320528,187.5305277870128,19.522229900464907,0.0010887048153286807,0.0019374754330972591
320529,322281,349.4192108443619,19.132986397792436,0.0011014587373902474,0.0017822748438571902
322282,323754,323.8686305570388,23.770482229295286,0.0009338684723733017,0.0014693185274650667
323755,325433,95.3901650889688,27.23329915566724,0.0008251246159098095,0.0014903258000567741
325434,326719,292.1997639408215,30.58970316990346,0.0007169912573235603,0.0011784352359341596
326720,327760,157.47506292576855,30.09096947590915,0.000559591409961793,0.000911922886344104
327761,328727,90.06379605912753,-35.33422925956796,0.0004721430492523178,0.0008064211030895702
328728,329262,96.69281609768684,-31.27495458774798,0.00027350720293663666,0.00043528255787742383
329263,329984,90.83275073509012,-29.931026226823747,0.00033717302854183314,0.0005802039608688458
329985,331030,85.9207214897075,-28.59410672683205,0.0004513919588233934,0.0008314028340292484
331031,331736,89.88529779103904,-23.8569533384339,0.0003065813061803822,0.0005446641293950025
331737,332053,99.89580684010176,-26.38872603772288,0.00016493804151949807,0.0002509611045941426
332054,332244,104.04855952007235,-24.770805262367617,0.00010518996505316473,0.00015049918218003604
332245,332549,99.26505982382199,-24.397159035332542,0.00015385129244724403,0.00023797508376267372
332550,332784,101.23358798739547,-22.097118661065807,0.00012090735349851801,0.00018133805231251125
332785,332914,106.74761979182034,-22.509971933293517,7.470260280881995e-05,0.00010163302674799817
332915,333054,106.35583128833095,-21.388588533409525,7.925612860257184e-05,0.00010861241068814894
333055,333167,110.25388752648124,-20.282964995382315,6.914911523422316e-05,8.791371038462436e-05
333168,333325,108.75395670369997,-19.071386683646324,9.328947040295452e-05,0.00012166549697836467
333326,333491,104.1572358954988,-19.849548061159656,8.93029272958717e-05,0.00012710104765245432
333492,333648,105.55998420179543,-18.181760395401376,8.635259956257417e-05,0.00011945369152172157
333649,333789,106.76770720731142,-16.695443878312684,7.909043200184747e-05,0.00010670057005983003
333790,334119,97.08341162053303,-21.22433168468227,0.0001578012010776169,0.0002521462080274151
334120,334488,96.25039699684764,-19.556633907118062,0.0001717297822815084,0.0002788963578209963
334489,334876,95.14509829606332,-17.511579749213514,0.00017532317741010377,0.00028969225551197977
334877,335112,101.31205610801946,-16.741704974638548,0.00011854760436222857,0.00017680945600520787
335113,335279,104.18474624538136,-14.902472683513016,8.825541229305208e-05,0.00012456160724413665
335280,335500,100.68867377132587,-14.47663999451797,0.00010899844578336503,0.0001635530751581135
335501,335732,99.86423562599477,-13.23493291292603,0.00011210056418301293,0.00017042735463110165
335733,336328,84.62621317833268,-22.81915847342693,0.00024818428965688434,0.00045976717064417146
336329,337476,81.56240306136675,-22.015382581384824,0.00044470621703093,0.0008772308531352917
337477,338947,76.14192402916373,-18.984716658786724,0.0005283220102776131,0.001110137221047285
338948,340106,80.08907315127409,-14.843281475040964,0.00042066809631214936,0.0008525585117192178
340107,340703,90.0298079518174,-14.900763390301707,0.0002455336198215021,0.000438294700847353
340704,341200,92.15088901722336,-12.221263834846127,0.00020918056727561223,0.0003605940369732297
341201,341491,97.96951201835245,-9.835128980747,0.00013432188893559957,0.00020987504139181122
341492,341904,94.10688591746207,-8.903325552890438,0.00017759641616264032,0.00029552590999989156
341905,342641,86.57811890825735,-10.07593981900215,0.000283880653773223,0.0005288572347612173
342642,343376,86.6442648007632,-7.383539384467556,0.00028096680681299,0.0005212966104805236
343377,343894,89.57508711605564,-4.380316267333187,0.00020524365428994208,0.0003630276688771002
343895,344169,97.59347768432511,-8.019535969092345,0.00013342612761878644,0.0001993181131267659
344170,344328,112.25487427088841,-16.359652309147165,9.710234552963976e-05,0.00012175684118896768
344329,344484,115.5944323529711,-14.94132115667855,9.046097437528312e-05,0.00011976713868718791
344485,344636,112.73929608129984,-14.401899289485545,8.7931867401729e-05,0.00011543903225268886
344637,344768,109.68343064479228,-14.482730881291,7.759241809223522e-05,9.944538959409392e-05
344769,344904,111.29422008252672,-13.210184786925348,7.90384405497172e-05,0.00010224643318530345
344905,345055,112.47877478528574,-11.78594907671968,8.463143560393514e-05,0.00011311549866099983
345056,345271,117.27562209077098,-12.190431311147957,0.00011679585001814281,0.00016456361875242956
345272,345589,120.24810061003659,-9.94261018853729,0.00016077140821141975,0.0002421769288753269
345590,345805,115.55720662440146,-9.827934013312777,0.00011314239543826394,0.00016183765100459056
345806,346109,117.64645492290688,-7.36388910216872,0.00014931986429702482,0.0002268500474358552
346110,346273,107.31318906936097,-12.48113638869108,9.16555188353309e-05,0.00012168362172343812
346274,346449,108.03774304982902,-10.890406031669729,9.765359083360698e-05,0.0001298370787972916
346450,346603,109.52603715766246,-9.251781267770584,8.469407436482068e-05,0.00011316074236427348
346604,346789,104.87969171387896,-9.8828287289706,9.773700727146212e-05,0.00013567620837571644
346790,346962,105.31759816980399,-8.433050371214437,9.182250334539915e-05,0.00012550136353891217
346963,347122,106.68915276796724,-6.786542715487104,8.564475675987033e-05,0.0001155846912459558
347123,347301,112.32365327029774,-7.536416708557211,9.261167486867128e-05,0.0001315406256179119
347302,347543,114.33539166579035,-5.671663129434459,0.00011871625148620342,0.0001774834588845256
347544,347757,112.41985186046813,-4.778877263955087,0.00010533890031535204,0.00015555765850843595
347758,347937,109.89908188143315,-4.128633389600264,8.985124850931064e-05,0.00012963404160265375
347938,348215,114.59403538167781,-3.434906444797071,0.0001311612542186602,0.0002026871311910331
348216,348780,124.56775541996791,-5.65529218364068,0.00025732818884141703,0.0004295148966525364
348781,349438,125.17732635060759,-2.793576368032066,0.0002851032260944597,0.0004960120481006789
349439,350312,128.02551049765438,0.31249070256512135,0.00035679207607823473,0.0006594596885970787
350313,350776,119.17086969160765,-0.7474864720092779,0.00020118434008292566,0.00033923783420588714
350777,351214,116.81808270744523,1.401942898464257,0.00018681195051959386,0.0003154039724758928
351215,352026,123.60005843284972,4.040225881560047,0.00031866161699737976,0.0005938174442572056
352027,352381,115.04974391358425,1.983610413471945,0.00014834757036173273,0.0002563936929432922
352382,352553,101.45196049378926,-6.492775481020314,8.461864709495567e-05,0.00012290706992396544
352554,352745,104.0558501374014,-4.655729681840941,9.917501591128004e-05,0.00013680622344054255
352746,352945,99.11785931936349,-5.023479098093406,9.384882756531203e-05,0.0001416109298475164
352946,353142,100.4270701282811,-3.3225387256419223,9.48329673270466e-05,0.00013884062832990765
353143,353319,102.09747374480276,-2.249244110124618,8.674820788737927e-05,0.0001246213656047812
353320,353484,106.82761731289088,-2.4560091741386443,8.286547514985785e-05,0.00011725058152942073
353485,353689,109.27951722668055,-0.6798651675810922,9.713627747369279e-05,0.00014557552854976488
353690,353884,106.92723494783529,0.0015303377209828538,9.394362909008125e-05,0.00013745077343897065
353885,354063,104.02760077357242,0.5393641569976547,8.811665443350008e-05,0.0001251961110529502
354064,354271,106.92021148436584,2.296308167567514,9.646620188256982e-05,0.00014549059230037142
354272,354513,96.98988394119395,-1.8287833927080364,0.0001065515466000945,0.00016904362988775384
354514,354732,97.96444046601025,-0.6009712416496713,0.00010042579601056531,0.00015235631936513794
354733,355017,94.3398141285231,0.05340183279171222,0.0001223679934061886,0.00019716433182733454
355018,355271,95.02093923577308,1.8761637075210662,0.00011042661336087463,0.00017476014994537354
355272,355472,99.99232094014423,2.3208247463705853,9.540764822037843e-05,0.00013894429261397852
355473,355681,102.51634629405163,3.5077888294826143,9.910021118288212e-05,0.0001444790052028128
355682,355916,102.0321531527567,4.787316839493336,0.00010875146312738817,0.00016175091562667875
355917,356140,98.92281517133178,5.355673803477013,0.00010460755594943739,0.00015322028587729943
356141,356343,101.23854586648073,7.423660863595219,9.35613028151323e-05,0.0001385475945511892
356344,356711,113.1840921683164,2.973688636217724,0.00015823802127354133,0.00026092557081169117
356712,357062,111.9311199817634,4.819567422208591,0.0001486941636363149,0.0002466542850754688
357063,357507,113.98003335413087,6.859098829068313,0.00017977988859442566,0.0003127347990041962
357508,358174,117.98862207436743,9.30871038704528,0.0002524692512949523,0.0004712839423117639
358175,358573,113.07352813164619,9.814927871489273,0.00015750057268999545,0.000278088985719059
358574,358905,108.89478942750434,9.22566235481126,0.00013623535512473242,0.00022888211641428568
358906,359128,104.22953328141685,9.388960079565784,9.626084569894946e-05,0.00015223505629616507
359129,359433,106.661425690694,11.84263021426191,0.00012392999703739763,0.00020807758359569204
359434,360011,113.36160400214087,13.31834691875519,0.00021609302301541658,0.00039935391052927684
360012,360924,85.6139068977056,-0.6135888158180197,0.00031848177918525334,0.0006556908288112575
360925,362746,69.50154897858914,-11.030641047705917,0.000590263056759901,0.0013338220039014108
362747,364664,65.92541861957548,-6.59563641774706,0.0005971140436895283,0.001387311994193092
364665,365697,79.43226920600257,-4.196614625949615,0.00035658054736870657,0.000725069890146229
365698,366387,84.23043684257117,-0.24464354213533068,0.00025203500530966884,0.00047638847621700984
366388,367348,75.49894416230924,-0.07779512187948816,0.0003183861377198344,0.000667839813677693
367349,368119,77.63988223359942,3.130935581881306,0.0002604806996471087,0.0005289019389120829
368120,369507,63.89472760605594,-1.077905771868721,0.0004345028456089361,0.0009938130857507117
369508,372122,56.37547046946321,0.3745654956594464,0.0007743887609946991,0.001890176911741016
372123,373830,63.3827807811641,5.244788722476986,0.0005188000354403894,0.0011936062954890367
373831,374689,73.14690530452641,9.526966031548486,0.0002803559197169702,0.0005822381469381397
374690,376185,64.18423530286591,10.568689069454642,0.0004600083326009836,0.001028491849610067
376186,377043,72.32601111907452,12.256395853571814,0.0002901537625153674,0.0005824580257127336
377044,377320,92.36654904051831,4.4904797656185655,0.00011533615042663994,0.00018875532847128438
377321,377721,88.53410377006514,5.402990256272125,0.00015713200704771542,0.0002721868727150863
377722,377964,92.44326721184125,7.158339119533631,0.00010236389980950445,0.0001645273278765872
377965,378154,95.92983169872892,7.857776807435173,8.50364932217409e-05,0.00012870649138712521
378155,378388,97.91654787362391,9.709256811517712,0.00010651593628152885,0.00015817794218113667
378389,378603,92.79946842934207,9.601237386030842,9.153163565681648e-05,0.00014468799651794355
378604,378818,95.34231462304992,11.60378405880245,9.615264533528495e-05,0.0001443668824184359
378819,379202,86.5638854029648,8.365149532728886,0.00014803701114428813,0.0002588888505629073
379203,379639,83.97671423034328,9.743142758826053,0.00016219840484682564,0.0002935980156299797
379640,379982,85.65311505833793,11.760275940793717,0.000131431082174269,0.0002294150827795471
379983,380228,90.72323524249488,12.73246352625543,0.0001024533816678649,0.0001643398276093942
380229,380497,91.14887697062083,14.456790040858035,0.00011401899917797277,0.00017924012029766072
380498,380760,88.18533652602383,15.312720526134843,0.00010653827341661746,0.00017480933275588318
380761,381019,93.95101838492404,15.216133538376887,0.00011023710676478773,0.00017299995615109823
381020,381249,101.85129466632648,12.766371874999422,9.781624163921414e-05,0.00015530225028388434
381250,381508,102.55733805248948,14.470258896831384,0.00010701914369910325,0.00017457785654763813
381509,381729,98.87304762948652,14.998140910062725,9.497667901444025e-05,0.0001480388337701029
381730,382004,102.28988182409938,16.883414251946444,0.00011069052108743011,0.00018457657177619864
382005,382489,108.18329699661041,18.483995104393784,0.00017982979045020166,0.00032822032683745006
382490,382890,105.29163710507197,20.43883714538773,0.00015018327416393162,0.0002692315636067927
382891,383160,98.83593649975695,18.58749460346316,0.00011204822463028986,0.0001802534410367765
383161,383394,97.73789236644285,18.683557129319787,9.772175553124155e-05,0.00015573793064560887
383395,383669,94.5616691337401,19.486959484153324,0.00011769328992248455,0.00018236251785274337
383670,383945,94.80537384279762,21.384428627781894,0.00011623777995166209,0.0001826822295993537
383946,384257,100.28173642518601,22.27860574959048,0.0001214570450893645,0.00020754822406115697
384258,384632,102.43915597910556,24.401189954825988,0.000139661585431986,0.00024981360290750814
384633,384965,99.83645364715093,26.227348849791834,0.00012564349667372604,0.00022085545724802064
384966,385514,81.82375172985306,14.773349743159121,0.00019645061725821896,0.00036665211170729725
385515,386055,77.56998703129905,15.729327443428927,0.0001902404930484636,0.0003606932559329122
386056,386353,84.82849302464527,17.192322658174184,0.00011597697045021018,0.00019752008942882266
386354,386630,85.76103732495778,19.42409424847882,0.00011110475268670208,0.00018313306243673217
386631,386952,82.94528071462126,20.55190735336721,0.0001250233020952126,0.00021272812203315227
386953,387478,76.31863368343012,18.823065872931803,0.00018722604961341556,0.0003499148159315696
387479,388085,72.28919435282315,20.627671923623,0.00020889589075104924,0.0004045061254010115
388086,388492,79.72828139337116,22.750107758232076,0.00015432260557013023,0.0002688086344329311
388493,388906,77.60765213688248,24.962877253750012,0.00015611047625027605,0.0002734804026287748
388907,389234,82.91191459358524,25.374294454761117,0.00013329888378143216,0.00021637081019959423
389235,389475,91.09331294167036,23.09121949972635,0.00010277745349556979,0.00015896366418113124
389476,389705,90.77514481005932,24.645786393282762,9.646593650941931e-05,0.0001515679080468105
389706,389956,87.9167868345636,25.36426934920499,0.00010728679607183648,0.00016519675407310885
389957,390171,90.73418242909828,27.47637677366812,8.998905359794277e-05,0.00014153979827232806
390172,390461,96.17837388447153,27.735927956694734,0.00011276527696613013,0.00019152127871890833
390462,390794,96.28219286179498,29.976340698846403,0.00012709079791349518,0.00021996383334258417
390795,391119,94.34783905526339,31.850893646231302,0.00012501429982079358,0.00021441077471659486
391120,391425,85.94848242367912,28.413838963429015,0.00012600800906571453,0.00020143715968055535
391426,391647,87.2247500564697,29.778838990665676,9.512292529468437e-05,0.0001459912131497073
391648,391896,82.2416515231623,29.96118706330127,0.00010341256347333322,0.00016388898722335013
391897,392136,83.87895196492615,32.267366937121935,0.00010328219902106168,0.00015796381135632458
392137,392372,88.75640704555175,32.74489940118801,9.673579453653154e-05,0.00015539096232358032
392373,392688,92.06637474828692,35.219471206974845,0.00012186589586950166,0.00020854413183676288
392689,392957,87.47192389739527,35.80058619953018,0.0001093528508058984,0.00017738262948277872
392958,393300,92.17021047147921,19.18676337735351,0.0002139440931666094,0.00028580344762280845
393301,393942,180.0884059127158,-36.43222799134227,0.0007927562550420421,0.0008530124326774398
393943,394782,184.2154459922952,-31.967517503768125,0.0010086746096243354,0.0011395838462291497
394783,395711,180.0333958457658,-30.063456742200085,0.0009978679287600482,0.0011958036292509465
395712,396808,177.12761374199115,-27.374679417456317,0.0010591165288889582,0.0013512166990877123
396809,398019,185.9767185158891,-24.692777271203806,0.001312545048801096,0.001621308959490427
398020,399463,194.63912681905893,-20.340387625695115,0.0017032213077912595,0.0020781430609855536
399464,401059,188.0247773098448,-17.5942331430426,0.0015471611747297893,0.002093257304456892
401060,402397,173.81119199127045,-21.57018672910898,0.0011165214147740286,0.0015618422166022937
402398,403911,171.1443947105913,-19.985143669810334,0.0011437521888955594,0.0016908859894084903
403912,405723,167.90801293561174,-15.98374363869488,0.0012125675904325487,0.0019247346221334632
405724,407724,182.22994147159204,-11.517598745182669,0.0015458210066399036,0.0023819047147191764
407725,409897,180.31318830363367,-8.086402376962994,0.0016111301065631297,0.002529774226676015
409898,411611,205.4947051529937,-11.345920710280733,0.0022326541001482444,0.002676018320590398
411612,413663,199.53254168116348,-7.263070459322156,0.0021434220546009395,0.0028967377154128582
413664,415451,215.69057593648458,-3.127276739424018,0.002607114721576183,0.0029907898526460443
415452,417656,211.6400597058344,2.0457174712576145,0.002622641939137048,0.0033605516198037186
417657,419980,194.26554000356072,-1.836360464960193,0.001963841839807204,0.0029848267729023783
419981,422586,192.2164348914919,3.057607296514457,0.0019458664316946627,0.003174587751281844
422587,425371,202.43307857336947,9.751357563466883,0.0023135779346988797,0.003606081303695297
425372,427563,166.95895189656332,-5.1410978733818835,0.001350793071286447,0.0022896206197808187
427564,429762,155.76051717000217,-8.053380646767478,0.001104575533326791,0.0020255848951774187
429763,432522,168.65571653986683,-2.3263330060629257,0.0014611015400019405,0.0027503160684116804
432523,435127,158.47576376649465,0.30144566277196416,0.0011962346577048854,0.0023747890398095957
435128,437342,146.18676821807335,0.02297657711041607,0.0009182875581854505,0.001844649619381238
437343,440355,155.63638951306032,6.5349556149019685,0.0012169002517184208,0.002609369718805421
440356,443548,163.99782092317514,9.52011743698916,0.0014164847994260707,0.002951606688064141
443549,446880,181.0508180955116,11.6373711819609,0.0017531754102789177,0.003461930407047926
446881,450181,190.9449725459174,19.561563953999183,0.001857136799151168,0.003584589342975283
450182,453970,170.41644976249628,19.10939605586576,0.0015609749415597858,0.003491022430276728
453971,458057,177.72810460320545,28.213755599068044,0.00169176978112568,0.0038260131418974166
458058,458769,177.01927874615947,34.97831382411776,0.0003791884626867735,0.0006907436791052718
458770,458787,270.3786812328501,-40.26146217707825,0.00010844846773626128,5.780185154353307e-05
458788,458803,269.4708205440565,-40.033451569477364,9.817035613018078e-05,5.159373878933447e-05
458804,458820,270.4285205738101,-39.46290809745351,0.00010396552907861208,5.4996683259711315e-05
458821,458839,271.7555867957541,-39.11674202119452,0.00011451343332754745,6.143308456897832e-05
458840,458855,271.40435234876566,-38.68282566812202,9.775726259851504e-05,5.198408945439208e-05
458856,458869,270.9655401065786,-38.369309136606965,8.66447348969884e-05,4.566561827323594e-05
458870,458882,270.6690880661743,-38.24839825708471,8.091800815125363e-05,4.2450004148758914e-05
458883,458896,268.64192126669474,-39.34093269711695,8.816475711256491e-05,4.550004036091772e-05
458897,458909,269.30843297697464,-38.711947532141544,8.205575542727592e-05,4.244436036512422e-05
458910,458921,268.1813505521859,-38.746624601249074,7.69699640284567e-05,3.922795155395702e-05
458922,458933,268.24153937025307,-38.30121315003679,7.757462812256198e-05,3.937627676584841e-05
458934,458945,268.7638806588305,-37.85929072346634,7.761680967982129e-05,3.9491070008212096e-05
458946,458957,269.99843423139714,-37.92193457012088,7.605061625979534e-05,3.938474735272665e-05
458958,458969,270.6432749553584,-37.35665150846095,7.602783365708783e-05,3.949524695739869e-05
458970,458980,270.0136918496815,-37.16970110578376,7.063091556433243e-05,3.630750973578703e-05
458981,458991,269.2632840378959,-37.01613830001606,7.169542467946782e-05,3.6410450851399846e-05
458992,459002,270.0303383100226,-36.57571694294559,7.136138336753384e-05,3.6467033531812785e-05
459003,459018,271.88051573983495,-37.4561730754785,9.909368458603106e-05,5.237633270951813e-05
459019,459037,273.31900830392385,-37.327244179801355,0.00011506240678957729,6.196356468560152e-05
459038,459052,272.28284662942673,-37.19442295111383,9.269866290689089e-05,4.916771838587632e-05
459053,459066,272.6856639406448,-36.60948389555933,8.675004707538788e-05,4.601057666038673e-05
459067,459083,273.7792520194022,-36.41319988324341,0.0001036120372163812,5.567181919288368e-05
459084,459103,274.77789578667404,-35.759430158793904,0.00012082480382741261,6.54392598219454e-05
459104,459119,273.5121103140652,-35.68586350046749,9.908872195379506e-05,5.270599089667383e-05
459120,459135,274.2152894638537,-34.9543706961928,9.884096414567402e-05,5.274178110717727e-05
459136,459147,271.4042681283301,-36.54760405079755,7.611129199550455e-05,3.963790660903622e-05
459148,459159,271.9909617882596,-35.93094468237844,7.609599722770381e-05,3.971740255918512e-05
459160,459170,271.5954987112454,-35.6693460385229,7.052488949315172e-05,3.651440463195771e-05
459171,459181,270.717954177471,-35.65212627572207,7.164030512246252e-05,3.66233658627161e-05
459182,459192,271.3571494245498,-35.152942969283316,7.140886436275301e-05,3.665844113865297e-05
459193,459204,271.9267700708202,-34.954505482149365,7.734851359006259e-05,3.9948612549885284e-05
459205,459216,272.840375854308,-34.8025276310156,7.624140099404728e-05,3.984423383426979e-05
459217,459229,273.52736106544256,-34.25689830599343,8.217245256430852e-05,4.3148445280291156e-05
459230,459241,272.4001249301333,-34.28956972082048,7.743104278760179e-05,4.0017302432586454e-05
459242,459252,272.3804388836485,-33.90154974486031,7.140505405550084e-05,3.6753582388242536e-05
459253,459263,272.7790166178641,-33.36399175198017,7.139766739531141e-05,3.67774476139655e-05
459264,459275,267.1854693951991,-38.04819728264096,7.917653693783831e-05,3.949603857475653e-05
459276,459287,267.77222182101156,-37.419301123802896,7.944184987843704e-05,3.9678055832305124e-05
459288,459299,267.3024927925159,-37.16963431830174,8.03656548017436e-05,3.9764379940982776e-05
459300,459311,266.4824063841733,-37.04449157945865,8.154416064891475e-05,3.981662847085564e-05
