-7.244389027431421, 0.5084107083533754
-7.044887780548628, 0.2652948464431892
-6.745635910224438, 0.16287874214985482
-6.172069825436408, 0.11389303737044362
-5.423940149625936, 0.09999999999999984
-4.775561097256858, 0.11765800193218912
-4.12718204488778, 0.09999999999999984
-3.403990024937656, 0.06552155273066407
-2.6309226932668324, 0.0376939097538836
-1.832917705735662, 0.03418993735733623
-1.1596009975062334, 0.045815976690544866
-0.5860349127182047, 0.06992504722664017
-0.18703241895261868, 0.096800077767838
0.2867830423940152, 0.15766674906833603
0.7605985037406491, 0.28312446658246726
1.2344139650872812, 0.5605154276326301
