source_id,delta_ra0 [mas],delta_dec0 [mas],pm_ra [mas/yr],pm_dec[mas/yr],dist [pc],ts
4055509060931130368,0.06602368850335265,0.14065193713296034,-1.3862440228349064,-7.472837027001763,6347.682509026616,71.80474409638805
4055509060931135744,-0.17594297571955292,0.014332619113243178,-16.17723126317115,4.530923434612888,87.57243448009609,91.58502579644697
4055509060931136384,0.04139330237437739,0.027442721084015766,0.7257121285698608,-1.509485399216182,6347.682668328577,80.86736329137852
4055509060931140608,-0.00024886926556249276,-0.18884594771328675,-3.6100495418644356,-11.047632153627545,493.4773680952097,82.4618231915264
4055509060931149184,-0.16910527761980296,-0.0492225518665413,0.4314648232006123,-5.488685430808873,6347.68261931834,72.68464123701568
4055509060931158784,-0.2286815426472211,-0.014407208943069244,-7.172589235887209,-5.926057079212353,6347.682613060528,91.13893029859994
4055509060931160576,-0.097287975257847,-0.17432191263257238,1.5286002513816461,-1.949373438023496,6347.682569906069,63.45134357382546
4055509060931161088,0.2865212953556756,0.02484305707240923,-0.2727967624111965,-9.555835770146045,6347.682648741521,65.76317899162422
4055509060931165952,0.21599783245276344,-0.1859829291263074,-6.261475628694389,-7.959632019345298,6347.682622039277,78.11743130827821
4055509060931166080,0.15528252535167497,0.22698828816111036,-3.7837182655011157,-4.466361201179656,6347.682388515252,83.49119797533291
4055509060931196800,-0.018010564889763984,0.16051153050938732,-1.4178340524911675,-1.0539603033992238,6347.68309848697,83.93163608847559
4055509060931197312,0.14174852200327426,0.06210522754663906,-5.071887335789595,-4.090612655397736,6347.681898807745,62.51710817789015
4055509060931197440,0.08621823487154835,-0.1701335200281075,-4.9622511052969625,-5.401321523572145,6347.682455749776,87.3136699901663
4055509060934648960,0.2908369029720919,-0.07728400076457609,-4.775991333417174,-2.705162414909979,6347.682612408107,80.85557413195531
4055509060934651520,0.07272971221525168,-0.12664305582759308,-6.682519921908257,-11.626659377182268,6347.682600294064,71.99778532067083
4055509060934653568,0.25274229866933184,0.07908873314487855,-2.8276542513084757,-3.440829344189162,6347.682605411646,64.34943766556758
4055509060934660224,0.012626291128934219,0.06350906421739803,-2.1556271118535713,-0.16199514909479085,614.6138119200614,68.95767663541862
4055509060934668160,-0.6465821803629168,-0.007732783635393203,-0.09357411113860031,-1.5841826808385067,6347.682587905612,86.98649147927686
4055509060934670976,-0.004606732266692604,0.19730819926326634,-5.619085067789299,-2.3974659687466624,6347.682600053199,81.51524946375129
4055509060934712448,0.29830868134160127,-0.05664027088747055,0.3532198570877824,-6.274614849454028,6347.68261597589,57.18489620044553
4055509060934721024,0.7745466007958506,0.15170428776906802,0.14874625080843978,-7.627798983716103,6347.682613957555,56.403236787386376
4055509060934740992,-0.11220483760592692,-0.07161356950856097,-1.3349419527601603,-5.955085981271091,6347.682623922724,67.57459330661649
4055509060936846336,-0.10311879859026452,-0.04364736982132855,-3.9150835898357363,-8.823452010472511,6347.682825862592,87.39098916208869
4055509060936852096,-0.24783992160124563,-0.18396814727596156,-1.465047094126429,-2.0996120326344405,6347.682905884674,81.99453259265688
4055509060936856192,0.04030368206543111,-0.3645073689553403,-5.551148756962614,-6.406028187864006,6347.682648309297,95.55999997825765
4055509060936857216,0.28416268198058087,-0.2417174472461701,3.3464680921885486,-0.6009840912939003,6347.682716680347,73.3493210478947
4055509060936864640,-0.05342189581905062,-0.5370914617006552,-6.510750192923853,-5.529781899416186,6347.682615188053,73.34821412011615
4055509060936875392,0.4618909036758806,-0.04868037290715975,-2.718043954486182,-6.260573791841114,6347.682571968445,81.76411368535094
4055509060936884352,-0.12210192251259266,0.2967996360141501,-1.2193928000289558,-4.893347350827838,6347.682626120523,93.69052142885754
4055509060936888064,0.09043763497805934,-0.3524459242701222,-12.435441380854842,-4.374136939532619,6347.68254840947,74.77660789532595
4055509060936889216,0.08957761089716317,-0.022955399565875632,1.936259423463083,-2.493618826102019,6347.682627604832,63.41349343023889
4055509060936889344,0.456670112134804,-0.36972580334602034,-6.4019689398744895,-5.4022497543415895,6347.6828263125835,73.34176456574275
4055509060936918528,-0.5591549249635358,0.12597280407379252,-0.27173632629855166,-5.6565754941049295,6347.682602807988,55.53057881142144
4055509060955980288,0.033547531800232344,-0.043932496771595705,1.3154226645643232,-8.877741570612217,2805.5418781177023,68.31876360903757
4055509060955983488,0.023580861955677716,-0.01983085020405767,-2.3325590964566163,-1.4513333058044564,3124.509996227566,101.8918002696492
4055509060955983744,-0.011713943718393727,-0.05139370694754702,-3.4576420103763232,-8.059685965869297,9009.200740572338,83.26100618845574
4055509060955989120,-0.13834226929843696,-0.08957064075344852,-4.076432148232179,-4.798080692639436,6347.68221985042,78.02567436117374
4055509060955989888,-0.041242312232257015,-0.09360433493211914,-7.949247410897359,-3.793791279817142,3307.298993253141,59.608227173302545
4055509060955996800,0.22639581252220561,0.029286249332159894,8.343274930372598,-12.169052618859252,6347.682421660087,88.93202158082278
4055509060956003072,-0.39067305935022695,-0.2132627199447559,-5.755259721244502,-7.939653422960578,6347.682624644538,74.10578397863146
4055509060956004736,0.23492138774643015,-0.12288850275165375,0.8632069862458546,-2.392647559043229,6347.682616039827,81.57331296784619
4055509060956009088,-0.01858570295478357,-0.060296146320703146,-2.807659607348084,-2.375905870637782,18999168177.366722,80.72644642099692
4055509060956009472,0.035364728933035584,-0.06498105175239582,-4.741878615059451,-5.192239419934823,6347.68281787615,101.07320027767561
4055509060956984960,-0.4250819406146221,-0.11436996809043604,-1.5301129088464955,1.3481334773291584,6347.682618932185,63.726534987344294
4055509060957147648,-0.4428876945408904,0.22537381129379647,4.881881002114306,2.155729288481664,6347.682623083584,90.45622637570756
4055509060963842816,-0.24885907258862064,0.06665789118742502,-6.745511960955359,-6.42277095099476,6347.6820971750385,82.06617127332031
4055509060963843712,0.22386639304831604,0.20746119713661806,0.3128469751743386,-4.9156654722263315,6347.682619633686,68.00699560902942
4055509090994951424,-0.025579430336418144,0.010956556616673357,3.8825266649533616,-2.683131689362848,3377.399743186874,65.38648687012167
4055509090994961024,-0.03933524031121875,-0.1109259840863122,-0.6623465585518128,-2.708533031919651,3354.663987171323,78.72020564061897
4055509090994977024,0.02331943747798246,-0.07097469047190795,-0.7406809802709615,-5.1008556213300915,4021.41565354461,83.30543669497452
4055509090994978048,0.04229862334410507,-0.07442996436116468,-3.5954613784905605,5.93685848504803,2133.7146053891543,80.84369181527393
4055509090994982016,0.021959896720193023,-0.08040134720645453,-3.2201543530114405,3.257692521302691,2941.327539995637,64.84346039952626
4055509090997485952,-0.016573958176612995,-0.02134508809931535,0.5650438443918264,-11.162447904562226,6347.682767730984,76.59456916599163
4055509090997496192,-0.06891467960988124,0.13577855002899056,-3.706134053956678,-4.021607281955894,6347.682592936805,88.47261997059712
4055509090997496448,-0.15945762474935032,-0.2080541318002866,1.008675943647794,-5.201870420481846,2559.735895681302,90.18740646255435
4055509090999019136,-0.10601098671947405,0.17370948564491406,-6.3543653087482035,-7.268064385014726,6347.68242372277,68.58641457202522
4055509090999124736,0.19461913409335574,-0.13181277319605278,-5.537522191255629,-4.594018095723865,6347.682389933497,84.71947675153945
4055509091009331328,-0.0008548116258539024,-0.02816810680355679,-5.369628821276487,-8.4487241754718,4560.314594765909,58.65672593638412
4055509095290810624,-0.31215934361084674,-0.03878821812788458,-8.591655852251183,-8.568572487488543,6347.682723285503,76.16121330756579
4055509095290811520,-0.05341260512514855,-0.026059879269443417,-0.023864715062899607,-6.432994652440121,6347.682911580656,107.2143319932033
4055509095290820992,-0.03653012988801908,-0.0373619319468955,-1.997159440008167,-0.7189177150053446,6347.682618130598,96.65206886809177
4055509095290829568,-0.12631901140808277,-0.012981663076054143,-5.2821016418312245,-7.913625814677627,4302.287602695135,66.7940442280842
4055509095290832896,0.15250043969894167,-0.06722073244594354,-1.30159744281234,-9.395200619622507,6347.682513729057,56.59323102204872
4055509095290837376,0.02841966622539644,0.12777407601308866,2.3454374554971458,-0.7244882688811104,6347.683231241318,82.56019871497713
4055509095290838016,0.017834310920292723,-0.1766520890250726,-2.9793440070302672,-4.975701192197656,1670.3466673153896,65.34205422729887
4055509095290845568,-0.1793064780307563,-0.05657868331633592,-5.664012304172766,-7.2611302933668345,6347.682277859322,72.13859574842635
4055509095290853376,-0.23140433514058092,-0.20752592991446228,-1.2526769198446157,-2.2438137624000762,6347.682609066561,78.92927744213101
4055509095290854912,0.09239429410650532,-0.17891526213517941,-5.220328636755833,-3.947083958190386,6347.682623247516,68.32779610463695
4055509095290856448,-0.08742617092598769,-0.4002074039891976,-1.890235776425595,-6.043851734722711,6347.682634784017,68.44633570412182
4055509095290859392,0.010734560013426084,0.05174050109986701,-1.5605916057683202,-4.83622031861555,10933.169265217253,64.90217312308602
4055509095290871552,0.19675635999962385,0.3288872975745901,-0.8452043886490569,-1.0557414315797984,6347.682332858711,75.01761022183283
4055509095290885504,0.18123052826345495,-0.08831886606300968,-4.435690243187272,-4.808017032015119,6347.68226992309,73.09291959879874
4055509095290889088,0.014293728606891506,-0.029963385443964655,-0.41123998051879534,-2.0717277775928298,6347.6830875137675,83.07421417591847
4055509095290889216,-0.18290273017264527,-0.03725679528695007,-5.965418076585275,-7.757135858076708,6347.682145285376,73.71741895401334
4055509095290892544,0.26667924404510185,-0.2308465113359138,-7.632894425173014,-11.109154457552128,6347.682797900053,85.09987479217801
4055509095290892672,-0.005152998943429331,0.013936063833541559,-1.2463882437635572,-3.6226233500929985,6347.682640631409,72.33596198754984
4055509095290893952,-0.16729701259289506,0.12342658051929514,4.50404980759169,8.838831396583666,6347.682388647494,65.32289277368297
4055509095290905600,-0.1306693199601749,0.037760622269613714,0.007969648875520013,-3.7632802162140413,6347.682798198016,62.93688566103751
4055509095290913920,-0.003928760008138339,0.09429234245432469,-1.0766451083693434,-0.4984776362467738,6347.682579475893,89.48381809610518
4055509095290921728,-0.18590876280134067,0.050315642112118766,-2.942147023177996,-7.6612901743184585,1397122051.880127,69.22943204819954
4055509095290932224,0.008592372369963241,-0.07518042235830882,-5.376673219163239,-8.296452714194777,2924.3995190235632,60.260402655259156
